 State Name , PC NAME , CANDIDATES NAME , SEX , AGE , CATEGORY , PARTY NAME , PARTY SYMBOL , GENERAL , POSTAL , TOTAL ,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors
Tamil Nadu,Coimbatore,KRISHNAN. V,MALE,49.0,GENERAL,IND,COCONUT FARM,2915,1,2916,0.14885874958650347,0.23310675505963965,1958904
Tamil Nadu,Coimbatore,DHANAPAL. M,MALE,26.0,GENERAL,IND,Cauliflower,1533,5,1538,0.07851329110563866,0.1229486245822105,1958904
Tamil Nadu,Coimbatore,NATARAJAN. A,MALE,67.0,GENERAL,IND,Gas Cylinder,1364,6,1370,0.06993706684962613,0.1095186057721901,1958904
Tamil Nadu,Coimbatore,PUSHPANANTHAM. V,MALE,50.0,SC,IND,Television,1421,1,1422,0.07259161245267762,0.11367551635624404,1958904
Tamil Nadu,Coimbatore,RADHAKRISHNAN. U,MALE,61.0,GENERAL,IND,Camera,2630,3,2633,0.1344118956314347,0.2104835686118077,1958904
Tamil Nadu,Coimbatore,RADHAKRISHNAN. P,MALE,52.0,GENERAL,IND,BISCUIT,1624,3,1627,0.08305664800316911,0.1300633369279951,1958904
Tamil Nadu,Coimbatore,NOTA,,,,NOTA,,23081,109,23190,1.1838252410531604,1.8538222393117434,1958904
Tamil Nadu,Pollachi,GANESHA MOORTHY. A,MALE,36.0,SC,BSP,Elephant,3177,10,3187,0.2096015531692123,0.2945776272590139,1520504
Tamil Nadu,Pollachi,SHANMUGA SUNDARAM. K,MALE,49.0,GENERAL,DMK,Rising Sun,550905,3325,554230,36.450413810157684,51.22803839214411,1520504
Tamil Nadu,Pollachi,MAHENDRAN. C,MALE,47.0,GENERAL,ADMK,Two Leaves,377546,801,378347,24.882999321277683,34.97099514922063,1520504
Tamil Nadu,Pollachi,SANUJA. U,FEMALE,35.0,GENERAL,NTK,Ganna Kisan,31399,84,31483,2.0705634447525294,2.910005471915762,1520504
Tamil Nadu,Pollachi,MOOKAMBIKA. R,FEMALE,40.0,GENERAL,MNM,Battery Torch,59545,148,59693,3.925869317015937,5.517484249755982,1520504
Tamil Nadu,Pollachi,ANSARI. S,MALE,40.0,GENERAL,IND,Air Conditioner,908,0,908,0.05971704119160488,0.08392735662101806,1520504
Tamil Nadu,Pollachi,SHANMUGA SUNDARAM. K.N.,MALE,60.0,GENERAL,IND,Hat,711,3,714,0.04695811388855274,0.06599574077908249,1520504
Tamil Nadu,Pollachi,SHANMUGA SUNDARAM. V,MALE,41.0,GENERAL,IND,Lady Finger,1271,2,1273,0.08372223946796588,0.11766467508651543,1520504
Tamil Nadu,Pollachi,BALAJI. G,MALE,32.0,GENERAL,IND,Walking Stick,804,2,806,0.053008739207525926,0.07449939365257771,1520504
Tamil Nadu,Pollachi,MANICKAVEL. C,MALE,43.0,GENERAL,IND,Gas Cylinder,533,1,534,0.035119933916648687,0.0493581590700701,1520504
Tamil Nadu,Pollachi,MUTHUKUMAR. C,MALE,46.0,GENERAL,IND,Pressure Cooker,943,0,943,0.06201890951947512,0.08716244195332604,1520504
Tamil Nadu,Pollachi,MUTHUKUMAR. S,MALE,49.0,GENERAL,IND,Gift Pack,26631,32,26663,1.7535632921715432,2.464488006152208,1520504
Tamil Nadu,Pollachi,RAMASAMY. K,MALE,69.0,GENERAL,IND,Telephone,2734,3,2737,0.18000610323945218,0.2529836729864829,1520504
Tamil Nadu,Pollachi,RAJENDHIRAN. R.G.,MALE,62.0,GENERAL,IND,Pen Nib with Seven Rays,5245,2,5247,0.34508294618100316,0.48498550681771124,1520504
Tamil Nadu,Pollachi,NOTA,,,,NOTA,,15068,42,15110,0.9937494409748346,1.3966325534620958,1520504
Tamil Nadu,Dindigul,"ARASUR MANOHARAN (a) MANOHARAN, S",MALE,63.0,GENERAL,BSP,Elephant,5704,39,5743,0.37246713592034664,0.494689176187043,1541881
Tamil Nadu,Dindigul,"VELUSAMY, P.",MALE,52.0,GENERAL,DMK,Rising Sun,743813,2710,746523,48.41638232781907,64.30382167415635,1541881
Tamil Nadu,Dindigul,"SUTHAKARAN, S. Dr.",MALE,52.0,GENERAL,MNM,Battery Torch,38586,198,38784,2.5153692146151356,3.3407670223294925,1541881
Tamil Nadu,Dindigul,"SURESH. K,",MALE,44.0,GENERAL,UMK,Hat,2198,10,2208,0.14320171271323792,0.1901921819643028,1541881
Tamil Nadu,Dindigul,"MANSOORALI KHAN, A.",MALE,56.0,GENERAL,NTK,Ganna Kisan,54574,383,54957,3.564282846730714,4.733873072559868,1541881
Tamil Nadu,Dindigul,"JOTHIMUTHU, K.",MALE,48.0,GENERAL,PMK,Mango,206782,769,207551,13.460896139196215,17.877978966880892,1541881
Tamil Nadu,Dindigul,"ARUN KUMAR,A.",MALE,30.0,GENERAL,IND,CALCULATOR,1797,7,1804,0.11699995006099692,0.1553925254817039,1541881
Tamil Nadu,Dindigul,"ANBUROSE. D,",MALE,46.0,GENERAL,IND,Auto- Rickshaw,1315,9,1324,0.08586914294942347,0.11404639896772505,1541881
Tamil Nadu,Dindigul,"ANANTHRAJ, T.",MALE,34.0,SC,IND,COMPUTER,3022,0,3022,0.1959943731066146,0.2603083215109253,1541881
Tamil Nadu,Dindigul,"IRUDAYASAMY, G.",MALE,59.0,GENERAL,IND,Mike,1059,5,1064,0.0690066224306545,0.09165058043931981,1541881
Tamil Nadu,Dindigul,"ESWARAN, R.",MALE,44.0,GENERAL,IND,BISCUIT,2759,5,2764,0.17926156428414386,0.23808477850966164,1541881
Tamil Nadu,Dindigul,"UDAYAKUMAR,A.",MALE,37.0,SC,IND,Cup & Saucer,1175,6,1181,0.07659475666410054,0.10172869877710217,1541881
Tamil Nadu,Dindigul,"SHANMUGA PRABU,K.",MALE,35.0,GENERAL,IND,Balloon,849,4,853,0.055322038471192006,0.07347551232588327,1541881
Tamil Nadu,Dindigul,"DINESHKUMAR, M.",MALE,28.0,SC,IND,Kettle,1415,3,1418,0.09196559267543994,0.12214334874337925,1541881
Tamil Nadu,Dindigul,"NAGARAJ , M",MALE,31.0,SC,IND,Sewing Machine,3289,2,3291,0.21344059625872552,0.2834793799114676,1541881
Tamil Nadu,Dindigul,"PANDI, M.",MALE,32.0,SC,IND,Stethoscope,3109,2,3111,0.2017665435918855,0.2679745824687255,1541881
Tamil Nadu,Dindigul,"MURUGESAN, S .P,",MALE,46.0,SC,IND,Tube light,1515,1,1516,0.09832146579405285,0.1305848495733166,1541881
Tamil Nadu,Dindigul,"VETRIVEL, N.",MALE,26.0,GENERAL,IND,Almirah,3903,0,3903,0.2531323753259817,0.33619569121679066,1541881
Tamil Nadu,Dindigul,"VEMBARASAN. V,",MALE,46.0,GENERAL,IND,Camera,1124,2,1126,0.0730276850158994,0.09699112178070876,1541881
Tamil Nadu,Dindigul,"VELUSAMY, P.",MALE,47.0,GENERAL,IND,Violin,849,2,851,0.055192326774893774,0.0733032367987417,1541881
Tamil Nadu,Dindigul,"JOTHI MURUGAN,P.",MALE,42.0,GENERAL,IND,Gift Pack,62719,156,62875,4.077811452375378,5.415911884513378,1541881
Tamil Nadu,Dindigul,NOTA,,,,NOTA,,14051,126,14177,0.919461359209952,1.2211750741430798,1541881
Tamil Nadu,Karur,AadhiKrishnan P,MALE,43.0,SC,BSP,Elephant,3047,12,3059,0.22050247749923232,0.2771724603473037,1387286
Tamil Nadu,Karur,Thambidurai M,MALE,73.0,GENERAL,ADMK,Two Leaves,274455,696,275151,19.83376174775785,24.931114624720813,1387286
Tamil Nadu,Karur,Jothimani S,FEMALE,43.0,GENERAL,INC,Hand,691518,4179,695697,50.14805887178275,63.03630243420665,1387286
Tamil Nadu,Karur,Karuppaiya R,MALE,53.0,GENERAL,NTK,Ganna Kisan,38399,144,38543,2.7783023832144202,3.49233675683757,1387286
Tamil Nadu,Karur,Noyyal Ramasamy M,MALE,48.0,GENERAL,TNLK,Ring,1258,6,1264,0.09111315186630588,0.1145295815230441,1387286
Tamil Nadu,Karur,Manoharan M,MALE,60.0,GENERAL,AMPK,Mike,413,1,414,0.02984244056380588,0.037512062302642604,1387286
Tamil Nadu,Karur,Ramamoorthy R,MALE,59.0,GENERAL,UMK,Hat,715,2,717,0.051683647063402935,0.0649665426835622,1387286
Tamil Nadu,Karur,Joseph M A,MALE,69.0,GENERAL,DMSK,Football,398,0,398,0.028689109527523522,0.03606232076437623,1387286
Tamil Nadu,Karur,Jothikumar J,MALE,40.0,GENERAL,DUUK,Lunch Box,969,0,969,0.06984861088484999,0.0877999719112577,1387286
Tamil Nadu,Karur,Hariharan Dr R,MALE,42.0,GENERAL,MNM,Battery Torch,15915,52,15967,1.1509522910200205,1.4467514463437066,1387286
Tamil Nadu,Karur,Anbazhagan T,MALE,29.0,GENERAL,IND,Lady Finger,665,1,666,0.04800740438525294,0.06034549153033811,1387286
Tamil Nadu,Karur,Anbukani S,FEMALE,33.0,GENERAL,IND,DIAMOND,1139,6,1145,0.08253525228395586,0.10374712883218788,1387286
Tamil Nadu,Karur,Ulaganathan T,MALE,66.0,SC,IND,Whistle,823,1,824,0.05939654836854116,0.07466168922071861,1387286
Tamil Nadu,Karur,Ebeneezer S,MALE,67.0,GENERAL,IND,Cup & Saucer,1949,1,1950,0.14056222004691174,0.17668724997621518,1387286
Tamil Nadu,Karur,Kanagaraj R T,MALE,50.0,GENERAL,IND,Camera,1299,1,1300,0.09370814669794116,0.11779149998414344,1387286
Tamil Nadu,Karur,Karthi P,MALE,36.0,GENERAL,IND,Tractor Chalata Kisan,2174,1,2175,0.1567809377446323,0.19707424035808616,1387286
Tamil Nadu,Karur,Karthikeyan B K,MALE,35.0,GENERAL,IND,Pen Stand,2296,0,2296,0.16550300370651763,0.20803791074122568,1387286
Tamil Nadu,Karur,Karthikeyan M,MALE,46.0,GENERAL,IND,Chappals,1583,2,1585,0.11425185578172058,0.14361502113451335,1387286
Tamil Nadu,Karur,Sathishkumar S,MALE,28.0,GENERAL,IND,Peanuts,1525,1,1526,0.10999894758542939,0.13826909921215608,1387286
Tamil Nadu,Karur,Saraswathi K,FEMALE,57.0,SC,IND,Telephone,860,0,860,0.06199154320017646,0.07792360768181797,1387286
Tamil Nadu,Karur,Sivakumar V,MALE,38.0,GENERAL,IND,Toffee,378,0,378,0.027247445732170583,0.03425014384154325,1387286
Tamil Nadu,Karur,Selvaraj K,MALE,44.0,SC,IND,Grapes,697,0,697,0.05024198326804999,0.06315436576072922,1387286
Tamil Nadu,Karur,Thangavel P S N,MALE,52.0,GENERAL,IND,Gift Pack,31099,40,31139,2.2445984461747615,2.8214688600048023,1387286
Tamil Nadu,Karur,Dasaprakash K,MALE,36.0,GENERAL,IND,Capsicum,813,0,813,0.05860363328109705,0.07366499191316048,1387286
Tamil Nadu,Karur,Nagajothi M,FEMALE,53.0,GENERAL,IND,Frying Pan,393,4,397,0.02861702633775588,0.035971711918234575,1387286
Tamil Nadu,Karur,Palanivel P,MALE,39.0,SC,IND,Typewriter,548,1,549,0.03957367118243823,0.04974425653176519,1387286
Tamil Nadu,Karur,Babu G,MALE,33.0,SC,IND,Key,313,0,313,0.022562038397273526,0.02836056884233608,1387286
Tamil Nadu,Karur,Pitchaimuthu T,MALE,44.0,GENERAL,IND,Cauliflower,296,0,296,0.021336624171223527,0.026820218457928046,1387286
Tamil Nadu,Karur,Prakash N,MALE,39.0,GENERAL,IND,Pressure Cooker,506,0,506,0.036474094022429404,0.0458480761476743,1387286
Tamil Nadu,Karur,Prabakaran T,MALE,30.0,GENERAL,IND,COMPUTER,1127,2,1129,0.08138192124767352,0.1022973872939215,1387286
Tamil Nadu,Karur,Pushpahenryraj S,MALE,45.0,GENERAL,IND,SHIP,884,3,887,0.06393778932390293,0.08037004652764249,1387286
Tamil Nadu,Karur,Mahamuni A,MALE,35.0,SC,IND,Peas,2867,0,2867,0.2066625050638441,0.25977556188810713,1387286
Tamil Nadu,Karur,Magudeeswaran K,MALE,38.0,GENERAL,IND,CHAIN,720,0,720,0.051899896632705875,0.06523836922198714,1387286
Tamil Nadu,Karur,Muthu K R P,MALE,47.0,GENERAL,IND,COCONUT FARM,920,0,920,0.06631653458623528,0.0833601384503169,1387286
Tamil Nadu,Karur,Muthukumar G,MALE,46.0,GENERAL,IND,BENCH,1045,0,1045,0.07532693330719116,0.094686244218023,1387286
Tamil Nadu,Karur,Ravi S P,MALE,34.0,GENERAL,IND,Robot,511,1,512,0.03690659316103529,0.04639172922452419,1387286
Tamil Nadu,Karur,Ramachandran M,MALE,27.0,SC,IND,Coat,1466,0,1466,0.10567395619937056,0.13283256844365715,1387286
Tamil Nadu,Karur,Rajalingam M,MALE,36.0,GENERAL,IND,Lighter,396,1,397,0.02861702633775588,0.035971711918234575,1387286
Tamil Nadu,Karur,Rajesh Kannan K,MALE,41.0,GENERAL,IND,Tube light,270,0,270,0.0194624612372647,0.024464388458245178,1387286
Tamil Nadu,Karur,Varadan M,MALE,65.0,ST,IND,Pen Nib with Seven Rays,639,0,639,0.04606115826152646,0.05789905268451359,1387286
Tamil Nadu,Karur,Vigneshwaran P,MALE,27.0,GENERAL,IND,Hand Cart,697,3,700,0.05045823283735293,0.06342619229915417,1387286
Tamil Nadu,Karur,Vinothkumar N,MALE,37.0,SC,IND,Electric Pole,416,0,416,0.029986606943341168,0.0376932799949259,1387286
Tamil Nadu,Karur,NOTA,,,,NOTA,,9546,57,9603,0.6922148713387146,0.8701167494982535,1387286
Tamil Nadu,Tiruchirappalli,DR.Elangovan. V,MALE,70.0,GENERAL,DMDK,Nagara,161379,620,161999,10.735783448633267,15.44643819145883,1508963
Tamil Nadu,Tiruchirappalli,Thirunavukkarasar. SU,MALE,69.0,GENERAL,INC,Hand,615667,5618,621285,41.172977733715136,59.238886362141116,1508963
Tamil Nadu,Tiruchirappalli,Balamurugan. S,MALE,40.0,GENERAL,BSP,Elephant,3949,12,3961,0.2624981527048708,0.3776772799607925,1508963
Tamil Nadu,Tiruchirappalli,Asaithambi. P,MALE,47.0,SC,CPI(ML)(L),Flag with Three Stars,2667,18,2685,0.17793676849598036,0.2560119910867781,1508963
Tamil Nadu,Tiruchirappalli,Anandharaja. V,MALE,53.0,GENERAL,MNM,Battery Torch,41970,164,42134,2.792248716502658,4.017433606126743,1508963
Tamil Nadu,Tiruchirappalli,Easudoss. S,MALE,52.0,GENERAL,ICF,Grapes,1299,4,1303,0.08635069249544224,0.124239711130753,1508963
Tamil Nadu,Tiruchirappalli,Ganesan. P,MALE,35.0,GENERAL,TNLK,Ring,1318,6,1324,0.08774237671831582,0.12624203955266075,1508963
Tamil Nadu,Tiruchirappalli,Nachi. S,FEMALE,33.0,GENERAL,DUUK,Lunch Box,2364,4,2368,0.1569289637983171,0.22578636681321804,1508963
Tamil Nadu,Tiruchirappalli,Vinoth. V,MALE,33.0,GENERAL,NTK,Ganna Kisan,64979,307,65286,4.32654743688215,6.2249530167938145,1508963
Tamil Nadu,Tiruchirappalli,Arunachalam. A,MALE,44.0,GENERAL,IND,Key,4884,8,4892,0.32419615325226664,0.4664471733320366,1508963
Tamil Nadu,Tiruchirappalli,Ganesh. R,MALE,51.0,GENERAL,IND,Pressure Cooker,1220,3,1223,0.08104903831306666,0.11661179333300915,1508963
Tamil Nadu,Tiruchirappalli,Karuppaiah.C,MALE,39.0,GENERAL,IND,Saw,1212,6,1218,0.08071768492666817,0.11613504847065015,1508963
Tamil Nadu,Tiruchirappalli,Kamaraj. K,MALE,52.0,SC,IND,Stool,731,0,731,0.048443865091456845,0.06970009887688446,1508963
Tamil Nadu,Tiruchirappalli,Karthik. K.M,MALE,36.0,GENERAL,IND,Telephone,2134,2,2136,0.14155416666942794,0.20366540519976087,1508963
Tamil Nadu,Tiruchirappalli,Gopalakrishnan. V,MALE,30.0,GENERAL,IND,Cake,2529,3,2532,0.16779735487218705,0.24142359829859295,1508963
Tamil Nadu,Tiruchirappalli,Shadhik Batcha. A,MALE,48.0,GENERAL,IND,Auto- Rickshaw,3374,2,3376,0.2237298064962494,0.3218981310647906,1508963
Tamil Nadu,Tiruchirappalli,Sarubala. R. Thondaiman,FEMALE,60.0,GENERAL,IND,Gift Pack,100399,419,100818,6.681277141984264,9.612892706661746,1508963
Tamil Nadu,Tiruchirappalli,Sundrarajan.P,MALE,61.0,SC,IND,Truck,3450,1,3451,0.22870010729222653,0.32904930400017546,1508963
Tamil Nadu,Tiruchirappalli,Chellaperumal.,MALE,64.0,GENERAL,IND,COCONUT FARM,2241,0,2241,0.1485125877837959,0.21367704730929968,1508963
Tamil Nadu,Tiruchirappalli,Thirunavukarasu. S,MALE,42.0,GENERAL,IND,Glass Tumbler,3667,2,3669,0.2431471149392,0.3498353799990275,1508963
Tamil Nadu,Tiruchirappalli,Durai Benjamin,MALE,47.0,GENERAL,IND,Chappals,873,3,876,0.058053113297012585,0.0835256998852952,1508963
Tamil Nadu,Tiruchirappalli,Pushparaj. K,MALE,40.0,GENERAL,IND,Pen Nib with Seven Rays,1601,3,1604,0.10629816635663034,0.15293975184476424,1508963
Tamil Nadu,Tiruchirappalli,Vijayakumar. P,MALE,41.0,GENERAL,IND,Television,1350,4,1354,0.08973049703670667,0.1291025087268147,1508963
Tamil Nadu,Tiruchirappalli,Jayaram Metha. S,MALE,28.0,GENERAL,IND,Helmet,1158,1,1159,0.0768077149671662,0.11050945909481408,1508963
Tamil Nadu,Tiruchirappalli,NOTA,,,,NOTA,,14296,141,14437,0.9567497678869528,1.3765531155753499,1508963
Tamil Nadu,Perambalur,"SIVAPATHY, N.R",MALE,55.0,GENERAL,ADMK,Two Leaves,279439,740,280179,20.12992751389694,25.397857065158274,1391853
Tamil Nadu,Perambalur,"Dr.PAARIVENDHAR, T. R",MALE,77.0,GENERAL,DMK,Rising Sun,677005,6692,683697,49.12135117717173,61.976231915587945,1391853
Tamil Nadu,Perambalur,"MUTHULAKSHMI, R.",FEMALE,44.0,GENERAL,BSP,Elephant,4560,26,4586,0.32948881814387004,0.41571485550600096,1391853
Tamil Nadu,Perambalur,"SHANTHI, K.",FEMALE,36.0,GENERAL,NTK,Ganna Kisan,53229,316,53545,3.847029822833302,4.853783675985351,1391853
Tamil Nadu,Perambalur,"Senthilvel, A.",MALE,44.0,GENERAL,UMK,Hat,1142,5,1147,0.08240812786982533,0.10397403821748431,1391853
Tamil Nadu,Perambalur,"RAJASEKARAN, M.",MALE,34.0,GENERAL,ETMK,Whistle,953,7,960,0.0689728010070029,0.08702273468943762,1391853
Tamil Nadu,Perambalur,"VINOTHKUMAR, S.",MALE,27.0,GENERAL,TNLK,Ring,1611,6,1617,0.1161760616961705,0.1465789187425215,1391853
Tamil Nadu,Perambalur,"ANNADURAI, V.",MALE,37.0,SC,IND,Pressure Cooker,959,3,962,0.06911649434243415,0.08720403205337394,1391853
Tamil Nadu,Perambalur,"ANANDRAJ, B.",MALE,27.0,GENERAL,IND,Bangles,875,3,878,0.0630813742543214,0.07958954276804815,1391853
Tamil Nadu,Perambalur,"RAJASEKARAN, M.",MALE,58.0,GENERAL,IND,Gift Pack,45489,102,45591,3.2755614278231966,4.132764059610573,1391853
Tamil Nadu,Perambalur,"UTHAMASELVAN, N.",MALE,47.0,GENERAL,IND,Almirah,983,0,983,0.07062527436446234,0.08910765437470539,1391853
Tamil Nadu,Perambalur,"KARUPPAIYA, M.",MALE,34.0,GENERAL,IND,Bat,839,0,839,0.060279354213411906,0.07605424417128975,1391853
Tamil Nadu,Perambalur,"SABABATHI, S.",MALE,26.0,GENERAL,IND,CALCULATOR,885,0,885,0.0635843009283308,0.0802240835418253,1391853
Tamil Nadu,Perambalur,"SURESH, K.",MALE,29.0,SC,IND,Key,1381,4,1385,0.09950763478614481,0.1255484245259074,1391853
Tamil Nadu,Perambalur,"PACHAMUTHU, P.",MALE,36.0,GENERAL,IND,Air Conditioner,3336,0,3336,0.23968048349933507,0.30240400304579573,1391853
Tamil Nadu,Perambalur,"MURUGAN, P.",MALE,31.0,GENERAL,IND,Matchbox,4311,2,4313,0.3098746778575036,0.39096776532869215,1391853
Tamil Nadu,Perambalur,"RAJASEKARAN, T.",MALE,45.0,GENERAL,IND,BENCH,2455,0,2455,0.1763835692418668,0.22254251423184304,1391853
Tamil Nadu,Perambalur,"VINCENT MELBONE, J.",MALE,45.0,GENERAL,IND,Balloon,3170,1,3171,0.22782578332625644,0.2874469705210486,1391853
Tamil Nadu,Perambalur,"JAVEED HUSSAIN, T.",MALE,28.0,GENERAL,IND,Auto- Rickshaw,913,0,913,0.06559600762436837,0.08276224663693389,1391853
Tamil Nadu,Perambalur,NOTA,,,,NOTA,,11219,106,11325,0.8136635118794873,1.0265963232894593,1391853
Tamil Nadu,Cuddalore ,T. R. V .S. RAMESH,MALE,48.0,GENERAL,DMK,Rising Sun,519594,2566,522160,38.280458462300906,50.04504590848972,1364038
Tamil Nadu,Cuddalore ,C. JEYAPRAKASH,MALE,35.0,SC,BSP,Elephant,2813,14,2827,0.20725229062533448,0.270946347447718,1364038
Tamil Nadu,Cuddalore ,V. ANNAMALAI,MALE,44.0,GENERAL,MNM,Battery Torch,23612,101,23713,1.738441304421138,2.2727098468439113,1364038
Tamil Nadu,Cuddalore ,KUPPUSAMY,MALE,65.0,SC,ACDP,Jackfruit,7540,0,7540,0.5527705239883347,0.722651383005233,1364038
Tamil Nadu,Cuddalore ,Dr. R. GOVINDASAMY,MALE,69.0,GENERAL,PMK,Mango,376628,1549,378177,27.724814118081753,36.24537560620292,1364038
Tamil Nadu,Cuddalore ,R. CHITHRA,FEMALE,40.0,GENERAL,NTK,Ganna Kisan,34565,127,34692,2.5433309042709955,3.324963100691982,1364038
Tamil Nadu,Cuddalore ,CHELLADURAI,MALE,35.0,SC,TNLK,Ring,2585,2,2587,0.18965747288565274,0.24794418141041613,1364038
Tamil Nadu,Cuddalore ,M PAVADAI RAJA,MALE,40.0,GENERAL,AgIMK,BUCKET,458,1,459,0.03365008892714133,0.043991642546339776,1364038
Tamil Nadu,Cuddalore ,A. MANIKANDAN,MALE,43.0,GENERAL,PUJP,Violin,636,2,638,0.04677289049132062,0.06114742471582741,1364038
Tamil Nadu,Cuddalore ,M. RAGHUNATHAN,MALE,48.0,GENERAL,IMK,Football,747,1,748,0.05483718195534142,0.07169008414959074,1364038
Tamil Nadu,Cuddalore ,S. RAJAMOHAN,MALE,65.0,GENERAL,IND,Gas Cylinder,919,1,920,0.06744680133544666,0.08817496980965707,1364038
Tamil Nadu,Cuddalore ,K. RAMAN,MALE,43.0,GENERAL,IND,Pineapple,1941,2,1943,0.14244471195084007,0.1862217025436562,1364038
Tamil Nadu,Cuddalore ,D. SANKAR,MALE,27.0,GENERAL,IND,Pen Nib with Seven Rays,2860,0,2860,0.2096715780645407,0.27410914527784697,1364038
Tamil Nadu,Cuddalore ,M. SATHIYASEELAN,MALE,38.0,SC,IND,Camera,1671,0,1671,0.12250391851253412,0.1601525810347141,1364038
Tamil Nadu,Cuddalore ,D. SENTHAMARAI KANNAN,MALE,54.0,GENERAL,IND,Pressure Cooker,1275,2,1277,0.09361909272322326,0.12239069179014357,1364038
Tamil Nadu,Cuddalore ,K. THANGAVEL,MALE,49.0,GENERAL,IND,Gift Pack,44865,27,44892,3.2911106582074687,4.30255515727731,1364038
Tamil Nadu,Cuddalore ,S. DHANASEKARAN,MALE,37.0,SC,IND,Balloon,3296,0,3296,0.2416354969582959,0.3158964135789454,1364038
Tamil Nadu,Cuddalore ,A. MARIMUTHU,MALE,34.0,SC,IND,Grapes,634,1,635,0.0465529552695746,0.06085989764036113,1364038
Tamil Nadu,Cuddalore ,MOOVANDHAN,MALE,42.0,GENERAL,IND,Water Melon,1518,0,1518,0.11128722220348701,0.14548870018593416,1364038
Tamil Nadu,Cuddalore ,A. JAYAMANI,MALE,35.0,GENERAL,IND,BELT,574,0,574,0.04208093909407216,0.055013513772546915,1364038
Tamil Nadu,Cuddalore ,K. HEMANTH KUMAR,MALE,28.0,GENERAL,IND,Frying Pan,1350,0,1350,0.09897084978570977,0.12938718395982288,1364038
Tamil Nadu,Cuddalore ,NOTA,,,,NOTA,,8660,65,8725,0.6396449365780132,0.8362245778144108,1364038
Tamil Nadu,Chidambaram ,CHANDRASEKAR P,MALE,46.0,SC,ADMK,Two Leaves,495432,1578,497010,33.57672024871945,43.05886817233944,1480222
Tamil Nadu,Chidambaram ,KRISHNARAJ M,MALE,29.0,SC,AMPK,Mike,4665,10,4675,0.3158310037278192,0.4050224516723745,1480222
Tamil Nadu,Chidambaram ,SIVAJOTHI M,MALE,35.0,SC,NTK,Ganna Kisan,37329,142,37471,2.5314446076331794,3.246330756495304,1480222
Tamil Nadu,Chidambaram ,THIRUMAAVALAVAN THOL,MALE,56.0,SC,VCK,Pot,498401,1828,500229,33.79418762861246,43.337748872218235,1480222
Tamil Nadu,Chidambaram ,PARVATHI S,FEMALE,44.0,SC,DMSK,Football,4093,7,4100,0.27698547920514627,0.3552068560121359,1480222
Tamil Nadu,Chidambaram ,RAVI T,MALE,49.0,SC,MNM,Battery Torch,15260,74,15334,1.0359256922272468,1.3284736414853884,1480222
Tamil Nadu,Chidambaram ,ELAVARASAN A,MALE,55.0,SC,IND,Gift Pack,62219,89,62308,4.209368594710793,5.3981045815619915,1480222
Tamil Nadu,Chidambaram ,KALAIYARASAN R,MALE,31.0,SC,IND,Razor,2140,15,2155,0.14558627016758297,0.18670018895272025,1480222
Tamil Nadu,Chidambaram ,KITTU T,MALE,53.0,SC,IND,Pressure Cooker,1197,3,1200,0.08106892074296963,0.10396298224745443,1480222
Tamil Nadu,Chidambaram ,KRISHNAKUMARI A,FEMALE,45.0,SC,IND,Air Conditioner,1704,2,1706,0.11525298232292183,0.14780070642846438,1480222
Tamil Nadu,Chidambaram ,GURUSAMY P,MALE,51.0,SC,IND,Cauliflower,7010,2,7012,0.4737127268747526,0.607490359599292,1480222
Tamil Nadu,Chidambaram ,PERIYASAMY T,MALE,29.0,SC,IND,Batsman,1464,0,1464,0.09890408330642296,0.1268348383418944,1480222
Tamil Nadu,Chidambaram ,JAGATHEESAN M,MALE,45.0,SC,IND,Brief Case,2992,1,2993,0.20219939981975676,0.25930100488885927,1480222
Tamil Nadu,Chidambaram ,NOTA,,,,NOTA,,15479,56,15535,1.0495047364516945,1.345887441011837,1480222
Tamil Nadu,Mayiladuthurai,ASAIMANI. S,MALE,64.0,GENERAL,ADMK,Two Leaves,337448,530,337978,22.76188308250979,30.787407312940662,1484842
Tamil Nadu,Mayiladuthurai,RAMALINGAM. S,MALE,74.0,GENERAL,DMK,Rising Sun,595845,3447,599292,40.36065790164879,54.591266009582974,1484842
Tamil Nadu,Mayiladuthurai,KALYANA SUNDARAM. N,MALE,66.0,SC,BSP,Elephant,3173,10,3183,0.21436624233420123,0.2899488057716482,1484842
Tamil Nadu,Mayiladuthurai,SUBHASHINI. K,FEMALE,27.0,GENERAL,NTK,Ganna Kisan,40929,127,41056,2.7650079941165457,3.7399114576691144,1484842
Tamil Nadu,Mayiladuthurai,REFAYUDEEN. M,MALE,46.0,GENERAL,MNM,Battery Torch,16954,51,17005,1.1452396955366295,1.5490353258394214,1484842
Tamil Nadu,Mayiladuthurai,HABEEB MOHAMED. U,MALE,65.0,GENERAL,APEP,Hat,892,0,892,0.06007373175058356,0.0812548962451493,1484842
Tamil Nadu,Mayiladuthurai,ANNADURAI. K,MALE,51.0,GENERAL,IND,Gas Cylinder,324,1,325,0.02188785069387854,0.029605203228333543,1484842
Tamil Nadu,Mayiladuthurai,ABDUL BASEETH,MALE,30.0,GENERAL,IND,Mike,368,3,371,0.02498582340747366,0.03379547814680537,1484842
Tamil Nadu,Mayiladuthurai,ARAVAAZHI. K,MALE,52.0,SC,IND,Key,609,2,611,0.04114915930449166,0.05565778206926707,1484842
